key,seed_index,deep_rm_mean_slowdown,comparator_mean_slowdown,delta
deeprm:p1_lag:SourceTetris:2,29,47.26800349650349,65.1664557109557,17.898452214452213
deeprm:p1_lag:SJF:2,0,46.73392990342991,96.23020279720281,49.4962728937729
deeprm:p1_lag:SJF:2,1,42.281977272727275,94.45411338661339,52.17213611388611
deeprm:p1_lag:SJF:2,2,44.35590592740593,101.51595862470862,57.16005269730269
deeprm:p1_lag:SJF:2,3,46.98304736929737,91.67536013986013,44.692312770562765
deeprm:p1_lag:SJF:2,4,30.684480852480856,86.26507967032967,55.58059881784881
deeprm:p1_lag:SJF:2,5,37.09338378288378,96.38309490509491,59.28971112221113
deeprm:p1_lag:SJF:2,6,24.91450549450549,74.28555186480186,49.37104637029637
deeprm:p1_lag:SJF:2,7,44.15755885780885,95.04834557109558,50.89078671328673
deeprm:p1_lag:SJF:2,8,23.497950965700966,76.7669075091575,53.26895654345654
deeprm:p1_lag:SJF:2,9,49.61719463869465,100.05117016317017,50.43397552447552
deeprm:p1_lag:SJF:2,10,25.31934507159507,93.29106543456543,67.97172036297036
deeprm:p1_lag:SJF:2,11,18.835430153180155,69.2989234099234,50.46349325674325
deeprm:p1_lag:SJF:2,12,38.6302296037296,81.9473424075924,43.3171128038628
deeprm:p1_lag:SJF:2,13,51.82570321345322,97.75485755910755,45.92915434565433
deeprm:p1_lag:SJF:2,14,34.139483016983014,89.15790709290708,55.01842407592407
deeprm:p1_lag:SJF:2,15,36.19625890775891,89.45046636696638,53.25420745920747
deeprm:p1_lag:SJF:2,16,42.5454373959374,94.79311288711287,52.24767549117547
deeprm:p1_lag:SJF:2,17,18.93010214785215,78.03788444888445,59.1077823010323
deeprm:p1_lag:SJF:2,18,61.623252913752914,110.44690442890443,48.82365151515152
deeprm:p1_lag:SJF:2,19,37.196297119547125,95.73043048618048,58.534133366633355
deeprm:p1_lag:SJF:2,20,54.70207342657343,107.81352497502498,53.11145154845155
deeprm:p1_lag:SJF:2,21,29.688646686646685,89.66627572427574,59.97762903762905
deeprm:p1_lag:SJF:2,22,55.257317932067934,111.73425274725275,56.47693481518482
deeprm:p1_lag:SJF:2,23,45.21447702297703,96.04153188478189,50.82705486180486
deeprm:p1_lag:SJF:2,24,42.69941208791209,88.81572943722944,46.11631734931735
deeprm:p1_lag:SJF:2,25,23.159950632700635,76.10900008325008,52.949049450549445
deeprm:p1_lag:SJF:2,26,17.207456626706627,78.57963145188144,61.37217482517481
deeprm:p1_lag:SJF:2,27,43.174646603396596,99.45288478188479,56.278238178488195
deeprm:p1_lag:SJF:2,28,39.306404761904766,110.72911854811855,71.42271378621379
deeprm:p1_lag:SJF:2,29,47.26800349650349,98.50127539127537,51.23327189477188
deeprm:p1_lag:SourceTetris:5,0,58.36409690309691,97.97423568098567,39.610138777888764
deeprm:p1_lag:SourceTetris:5,1,57.25655253080253,95.0787186147186,37.822166083916066
deeprm:p1_lag:SourceTetris:5,2,56.31570013320013,96.7327688977689,40.417068764568775
deeprm:p1_lag:SourceTetris:5,3,55.26764127539128,90.36821878121879,35.10057750582751
